date,type,deaths,injuries,location,city,country
2016-08-01,"Bombing, shooting",4.0,13.0,"Baghdad, Iraq",Baghdad,Iraq
2016-08-01,Shelling,4.0,3.0,"Samtah, Saudi Arabia",Samtah,Saudi Arabia
2016-08-01,Attack,7.0,4.0,"Ramadi, Iraq",Ramadi,Iraq
2016-08-01,Shootdown,5.0,0.0,"Aleppo, Syria",Aleppo,Syria
2016-08-01,Shelling,31.0,,"Aleppo, Syria",Aleppo,Syria
2016-08-02,Shooting,3.0,0.0,"Baghdad, Iraq",Baghdad,Iraq
2016-08-02,Shooting,0.0,1.0,"Mazamari, Peru",Mazamari,Peru
2016-08-02,Suicide car bombings,6.0,12.0,"Habilayn, Yemen",Habilayn,Yemen
2016-08-02,Car bombing,23.0,20.0,"Benghazi, Libya",Benghazi,Libya
2016-08-02,Bombings,0.0,4.0,"Songkhla, Thailand",Songkhla,Thailand
2016-08-02,Bombing,0.0,2.0,"Khok Pho, Thailand",Khok Pho,Thailand
2016-08-02,Shooting,5.0,0.0,"Kaduna, Nigeria",Kaduna,Nigeria
2016-08-03,Shooting,2.0,0.0,"Manbij, Syria",Manbij,Syria
2016-08-03,Shooting,0.0,,"Itauguá, Paraguay",Itauguá,Paraguay
2016-08-03,Shelling,7.0,25.0,"Aleppo, Syria",Aleppo,Syria
2016-08-03,Bombings,1.0,6.0,"Baghdad, Iraq",Baghdad,Iraq
2016-08-04,Rocket attack,10.0,5.0,"Herat, Afghanistan",Herat,Afghanistan
2016-08-04,Car suicide bombing,1.0,3.0,"Baqubah, Iraq",Baqubah,Iraq
2016-08-04,Execution and other attack,12.0,0.0,"Kirkuk, Iraq",Kirkuk,Iraq
2016-08-04,Shooting,1.0,1.0,"Baghdad, Iraq",Baghdad,Iraq
2016-08-04,Shelling,30.0,10.0,"Aleppo, Syria",Aleppo,Syria
2016-08-04,Execuction,1.0,0.0,"Istanbul, Turkey",Istanbul,Turkey
2016-08-05,Kidnapping,0.0,1.0,"Arboletes, Colombia",Arboletes,Colombia
2016-08-05,"Shooting, shelling",2.0,6.0,"Şemdinli, Turkey",Şemdinli,Turkey
2016-08-05,Shooting,0.0,2.0,"Monkayo, Philippines",Monkayo,Philippines
2016-08-05,"Shooting, bombing",14.0,15.0,"Kokrajhar, India",Kokrajhar,India
2016-08-06,Bombing,0.0,3.0,"Luhansk, Ukraine",Luhansk,Ukraine
2016-08-06,Melee attack,0.0,2.0,"Charleroi, Belgium",Charleroi,Belgium
2016-08-06,"Shooting, kidnapping, execution",100.0,3000.0,"Hawija, Iraq",Hawija,Iraq
2016-08-07,Shooting,0.0,0.0,"Apure State, Venezuela",Apure State,Venezuela
2016-08-07,Shooting,2.0,0.0,"Kadi Khel Dara, Pakistan",Kadi Khel Dara,Pakistan
2016-08-07,Shelling,,,"Baidoa, Somalia",Baidoa,Somalia
2016-08-07,Land mine,1.0,4.0,"Aguelhoc, Kidal, Mali",Aguelhoc,Mali
2016-08-07,Burning,8.0,0.0,"Bakara, Iraq",Bakara,Iraq
2016-08-07,Shooting,1.0,4.0,"Akmeşe, Turkey",Akmeşe,Turkey
2016-08-07,Bombing,11.0,7.0,"Ajhala, Iraq",Ajhala,Iraq
2016-08-07,Car bombing,10.0,,"Lahech, Yemen",Lahech,Yemen
2016-08-08,Clash,10.0,9.0,"Cabinda, Angola",Cabinda,Angola
2016-08-08,Shooting,14.0,,Kibirizi Democratic Republic of Congo,Kibirizi,Congo
2016-08-08,Shooting and suicide bombing,93.0,130.0,"Quetta, Pakistan",Quetta,Pakistan
2016-08-09,Assassination,1.0,0.0,Belfast Northern Ireland,Belfast,United Kingdom
2016-08-09,Clash,0.0,,"Sulu, Philippines",Sulu,Philippines
2016-08-10,Bombing,4.0,,"Kiziltepe, Turkey",Kiziltepe,Turkey
2016-08-10,Bombing,5.0,10.0,"Diyarbakir, Turkey",Diyarbakir,Turkey
2016-08-10,Attempted bombing,0.0,1.0,"Strathroy, Ontario, Canada",Strathroy,Canada
2016-08-10,Bombing,2.0,15.0,"Mazar-I-sharif, Afghanistan",Mazar-I-Sharif,Afghanistan
2016-08-10,"Arson, shooting, abduction",4.0,1.0,"Gambarou, Cameroon",Gambarou,Cameroon
2016-08-10,"Shooting, shelling",2.0,0.0,Crimea,Unknown,Russia
2016-08-11,Burning,20.0,0.0,"Hawija, Iraq",Hawija,Iraq
2016-08-11,Bombing,0.0,5.0,"El Retorno, Colombia",El Retorno,Colombia
2016-08-11,Bombings,1.0,23.0,"Hua Hin, Thailand",Hua Hin,Thailand
2016-08-11,Stabbing,0.0,1.0,East Jerusalem,Unknown,Israel
2016-08-11,Explosive attack,1.0,2.0,"Marivan, Iran",Marivan,Iran
2016-08-11,Execution,1.0,0.0,"Mosul, Iraq",Mosul,Iraq
2016-08-12,Bombings,1.0,4.0,"Hua Hin, Thailand",Hua Hin,Thailand
2016-08-12,Bombing,1.0,0.0,"Surat Thani, Thailand",Surat Thani,Thailand
2016-08-12,Bombing,1.0,0.0,"Trang, Thailand",Trang,Thailand
2016-08-13,Melee attack,13.0,,"Kaduna State, Nigeria",Kaduna State,Nigeria
2016-08-13,Shooting,0.0,1.0,"Manica, Mozambique",Manica,Mozambique
2016-08-14,Bombing,0.0,13.0,"Poonch, India",Poonch,India
2016-08-14,Melee attack,0.0,1.0,"Shaked, West Bank",Shaked,Palestine
2016-08-14,Melee attack,64.0,,"Beni City, Democratic Republic of the Congo",Beni City,Congo
2016-08-14,Attack,11.0,,"Tshimbulu, Democratic Republic of the Congo",Tshimbulu,Congo
2016-08-15,Suicide bombing,50.0,50.0,"Idlib, Syria",Idlib,Syria
2016-08-15,Bombing,0.0,2.0,"Ras Al-Sarj Arsal, Lebanon",Ras Al-Sarj Arsal,Lebanon
2016-08-15,Bombing,0.0,2.0,"Kabul, Afghanistan",Kabul,Afghanistan
2016-08-15,Shooting,6.0,0.0,"Cheringoma, Mozambique",Cheringoma,Mozambique
2016-08-15,Shelling,1.0,0.0,"Chermalyk, Ukraine",Chermalyk,Ukraine
2016-08-16,Execution,25.0,0.0,"Hawija, Iraq",Hawija,Iraq
2016-08-16,Bombing,5.0,25.0,"Kirkuk, Iraq",Kirkuk,Iraq
2016-08-16,Executions,7.0,0.0,"Mosul, Iraq",Mosul,Iraq
2016-08-16,Shelling,7.0,0.0,Saudi Arabia,Unknown,Saudi Arabia
2016-08-16,Suicide bombings,4.0,,"Kermanshah, Iran",Kermanshah,Iran
2016-08-16,Shelling,2.0,4.0,"Avdiivka, Ukraine",Avdiivka,Ukraine
2016-08-17,Shooting and stabbing,1.0,1.0,"Moscow oblast, Russia",Moscow Oblast,Russia
2016-08-17,Car bombing,3.0,40.0,"Van, Turkey",Van,Turkey
2016-08-17,Execution,7.0,0.0,"Mosul, Iraq",Mosul,Iraq
2016-08-17,Executions,13.0,,"Fallujah, Iraq",Fallujah,Iraq
2016-08-18,Car bombing,8.0,8.0,"Sirte, Libya",Sirte,Libya
2016-08-18,Car bombing,3.0,217.0,"Elazig, Turkey",Elazig,Turkey
2016-08-18,Shelling,3.0,6.0,"Donbass, Ukraine",Donbass,Ukraine
2016-08-18,Shelling,10.0,26.0,"al-Asmida, Iraq",Al-Asmida,Iraq
2016-08-18,Kidnapping,0.0,4.0,"Arauca, Colombia",Arauca,Colombia
2016-08-18,Attack,10.0,,"Kaduna State, Nigeria",Kaduna State,Nigeria
2016-08-19,Melee attack,0.0,1.0,"Strasbourg, France",Strasbourg,France
2016-08-19,"Shooting, raid",0.0,2.0,"St Petersburg, Russia",St Petersburg,Russia
2016-08-19,Shooting,1.0,4.0,"Donbass region, Ukraine",Donbass,Ukraine
2016-08-20,Suicide bombing,54.0,66.0,"Gaziantep, Turkey",Gaziantep,Turkey
2016-08-20,Bombing,0.0,1.0,"Arauca, Colombia",Arauca,Colombia
2016-08-20,Execution,14.0,0.0,"Mosul, Iraq",Mosul,Iraq
2016-08-20,"Shooting, abduction",7.0,24.0,"Kuruburu, Nigeria",Kuruburu,Nigeria
2016-08-21,Suicide car bombing,20.0,30.0,"Galkayo, Somalia",Galkayo,Somalia
2016-08-21,Suicide bombing,3.0,24.0,"Mora, Cameroon",Mora,Cameroon
2016-08-21,Execution,4.0,0.0,"Mosul, Iraq",Mosul,Iraq
2016-08-21,Execution,30.0,,"al-Jawaana, Iraq",Al-Jawaana,Iraq
2016-08-22,Shooting,3.0,,"Kaduna, Nigeria",Kaduna,Nigeria
2016-08-23,Melee attack,2.0,,"Beni Region, Democratic Republic of Congo",Beni,Congo
2016-08-23,Bombing,1.0,30.0,"Pattani, Thailand",Pattani,Thailand
2016-08-23,Clash,5.0,,"Zamboanga City, Philippines",Zamboanga City,Philippines
2016-08-24,Stabbing,0.0,1.0,"Nablus, West Bank",Nablus,Palestine
2016-08-24,Shooting,4.0,,"Lice, Turkey",Lice,Turkey
2016-08-24,Land mine,1.0,,"Bingöl, Turkey",Bingöl,Turkey
2016-08-24,"Bombing, shooting",17.0,50.0,"Kabul, Afghanistan",Kabul,Afghanistan
2016-08-24,Bombing,2.0,6.0,"Suwaib, Iraq",Suwaib,Iraq
2016-08-25,"Bombing, shooting",10.0,,"Mogadishu, Somalia",Mogadishu,Somalia
2016-08-25,Shooting,1.0,3.0,"Artvin, Turkey",Artvin,Turkey
2016-08-25,Execution,1.0,0.0,"Abus, Philippines",Abus,Philippines
2016-08-25,"Shooting, kidnapping",20.0,45.0,"Hawija, Iraq",Hawija,Iraq
2016-08-25,Assassination,1.0,0.0,"Kurdistan, Iraq",Kurdistan,Iraq
2016-08-26,Car bombing,11.0,78.0,"Cizre, Turkey",Cizre,Turkey
2016-08-26,Assassination,1.0,,"Panduro, Bolivia",Panduro,Bolivia
2016-08-27,Ambush,8.0,2.0,"Arroyito, Paraguay",Arroyito,Paraguay
2016-08-27,Execution,15.0,0.0,"Mosul, Iraq",Mosul,Iraq
2016-08-27,Execution,48.0,,"Hawija, Iraq",Hawija,Iraq
2016-08-27,Clash,5.0,7.0,"Mopti, Mali",Mopti,Mali
2016-08-27,Land mine,4.0,,Border Region Niger,Unknown,Niger
2016-08-27,Melee attack,0.0,2.0,Oberhausen Germany,Oberhausen,Germany
2016-08-28,"Shooting, suicide bombing",18.0,26.0,"Ein Tamer, Iraq",Ein Tamer,Iraq
2016-08-28,Clash,0.0,2.0,"Southest Turkey, Turkey",Southest Turkey,Turkey
2016-08-28,"Attempted Bombing, stabbing",0.0,3.0,"Sumatra, Indonesia",Sumatra,Indonesia
2016-08-28,"Bombing, shooting",18.0,26.0,"Karbala, Iraq",Karbala,Iraq
2016-08-28,Attack,5.0,,"Anbar Province, Iraq",Anbar,Iraq
2016-08-29,Bombing,71.0,,"Aden, Yemen",Aden,Yemen
2016-08-29,Ambush,3.0,7.0,"Atlas Mountains, Tunisia",Atlas Mountains,Tunisia
2016-08-29,Shooting/attack,0.0,,"Murrupula, Mozambique",Murrupula,Mozambique
2016-08-29,Land mine,1.0,3.0,"Siirt, Turkey",Siirt,Turkey
2016-08-30,Suicide car bombing,0.0,3.0,"Bishkek, Kyrgyzstan",Bishkek,Kyrgyzstan
2016-08-30,Suicide car bombing,12.0,15.0,"Mogadishu, Somalia",Mogadishu,Somalia
2016-08-30,Melee attack,0.0,1.0,"Toulouse, France",Toulouse,France
2016-08-30,Execution,13.0,0.0,"Hawija, Iraq",Hawija,Iraq
2016-08-30,Shelling,0.0,1.0,"Shchastya, Ukraine",Shchastya,Ukraine
2016-08-31,Car bombing,1.0,5.0,"Zahlé, Lebanon",Zahlé,Lebanon
2016-08-31,Execution,9.0,0.0,"Hawija, Iraq",Hawija,Iraq
2016-09-01,Bombings,4.0,12.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-01,Bombing,2.0,2.0,"Charkh, Afghanistan",Charkh,Afghanistan
2016-09-01,Executions,9.0,0.0,"Mosul, Iraq",Mosul,Iraq
2016-09-01,Land mine,0.0,1.0,"Stanytsia-Luhanska, Ukraine",Stanytsia-Luhanska,Ukraine
2016-09-02,Shooting,2.0,0.0,"Markoye, Burkina Faso",Markoye,Burkina Faso
2016-09-02,Arson attack,1.0,2.0,"Lushoto, Tanzania",Lushoto,Tanzania
2016-09-02,"Bombing, shooting",12.0,52.0,"Mardan, Pakistan",Mardan,Pakistan
2016-09-02,Melee attack,0.0,2.0,"Vincennes, France",Vincennes,France
2016-09-02,"Rockets attack, bombings",15.0,50.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-02,Bombing,15.0,70.0,"Davao City, Philippines",Davao City,Philippines
2016-09-03,Shooting,2.0,0.0,"Sofala, Mozambique",Sofala,Mozambique
2016-09-03,Shooting,0.0,4.0,"Nagaland, India",Nagaland,India
2016-09-03,Bombing,1.0,3.0,"Khokpo, Thailand",Khokpo,Thailand
2016-09-03,Execution,17.0,0.0,"Mosul, Iraq",Mosul,Iraq
2016-09-03,"Suicide bombings, shooting",6.0,7.0,"Khurmatu, Iraq",Khurmatu,Iraq
2016-09-03,Shootdown,2.0,0.0,"Hama, Syria",Hama,Syria
2016-09-04,Melee attack,0.0,2.0,"Osny, France",Osny,France
2016-09-04,Bombing,6.0,5.0,"Aden, Yemen",Aden,Yemen
2016-09-04,Bombing,6.0,,"Toumour, Niger",Toumour,Niger
2016-09-04,Shelling,4.0,2.0,"Jizan & Najran, Saudi Arabia",Jizan & Najran,Saudi Arabia
2016-09-04,Bombing,15.0,28.0,"Aden, Yemen",Aden,Yemen
2016-09-05,Bombing,48.0,,"Tartus, Homs, Damascus and Hasakah, Syria",Tartus,Syria
2016-09-05,Suicide bombings,58.0,109.0,"Kabul, Afghanistan",Kabul,Afghanistan
2016-09-06,Melee attack,0.0,2.0,"Taranto, Italy",Taranto,Italy
2016-09-06,Suicide bombing,10.0,39.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-06,Car bombing,12.0,39.0,"Karradah, Iraq",Karradah,Iraq
2016-09-06,Shooting,1.0,6.0,"Kabul, Afghanistan",Kabul,Afghanistan
2016-09-06,Bombing,3.0,8.0,"Narathiwat, Thailand",Narathiwat,Thailand
2016-09-06,Bombing,4.0,3.0,"Mogadishu, Somalia",Mogadishu,Somalia
2016-09-06,Execution,2.0,0.0,"Bardale, Somalia",Bardale,Somalia
2016-09-06,Bombing,4.0,8.0,"Salah ad-Din, Iraq",Salah Ad-Din,Iraq
2016-09-06,Ambush,0.0,3.0,"Kashmir, India",Kashmir,India
2016-09-07,Land mine,4.0,,"Derna, Libya",Derna,Libya
2016-09-07,Bombing,1.0,4.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-07,Bombing,0.0,6.0,"Peshawar, Pakistan",Peshawar,Pakistan
2016-09-07,Bombing,0.0,0.0,"Tripoli, Libya",Tripoli,Libya
2016-09-08,Bombing,1.0,8.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-08,Bombing,2.0,5.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-09,Bombing,3.0,1.0,"Tel al-Hawa, Syria",Tel Al-Hawa,Syria
2016-09-09,Melee attack,0.0,1.0,"Raska, Serbia",Raska,Serbia
2016-09-09,Shooting,3.0,2.0,"Boni, Mali",Boni,Mali
2016-09-09,Assassination,1.0,0.0,"Nampula, Mozambique",Nampula,Mozambique
2016-09-09,Land mine,3.0,1.0,"Marinka, Ukraine",Marinka,Ukraine
2016-09-10,Car bombings,40.0,60.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-10,Melee attack,0.0,1.0,"Minto, Australia",Minto,Australia
2016-09-10,Bombing,1.0,0.0,"Tunceli province, Turkey",Tunceli,Turkey
2016-09-11,Melee attack,0.0,2.0,"Mombasa, Kenya",Mombasa,Kenya
2016-09-11,Shooting,4.0,2.0,"Isolo, Somalia",Isolo,Somalia
2016-09-11,Shooting,2.0,4.0,"Ayourou, Niger",Ayourou,Niger
2016-09-11,Suicide bombing,7.0,15.0,"al-Wade'a District, Yemen",Al-Wade'A,Yemen
2016-09-11,Land mine,1.0,0.0,"Hesarak District, Afghanistan",Hesarak,Afghanistan
2016-09-11,Shooting,5.0,0.0,"Ar-Rutbah, Iraq",Ar-Rutbah,Iraq
2016-09-12,Execution,8.0,0.0,"Mosul, Iraq",Mosul,Iraq
2016-09-12,Bombing,2.0,5.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-12,Execution,19.0,0.0,"Deir ez-Zor, Syria",Deir Ez-Zor,Syria
2016-09-12,Bombing,1.0,7.0,"Anantnag, India",Anantnag,India
2016-09-13,Suicide bombing,0.0,10.0,"Shikarpur, Pakistan",Shikarpur,Pakistan
2016-09-13,Bombing,2.0,5.0,"Quetta, Pakistan",Quetta,Pakistan
2016-09-13,Shooting,1.0,,"Manipur, India",Manipur,India
2016-09-13,Car Bomb,0.0,53.0,"Van Province, Turkey",Van,Turkey
2016-09-14,Arson,0.0,0.0,"Ontario, Canada",Ontario,Canada
2016-09-14,Bombing,1.0,3.0,"Kabul, Afghanistan",Kabul,Afghanistan
2016-09-14,Roadside Bombing,,,"Al-Arish, Sinai, Egypt",Al-Arish,Egypt
2016-09-14,Roadside Bombing,2.0,1.0,"Faryab, Afghanistan",Yab,Afghanistan
2016-09-15,Bombing,2.0,5.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-15,Execution,1.0,0.0,"Sharqat, Iraq",Sharqat,Iraq
2016-09-15,Land mine,3.0,,"Near Mogadishu, Somalia",Mogadishu,Somalia
2016-09-15,Bombing,3.0,0.0,"Bujumbura, Burundi",Bujumbura,Burundi
2016-09-16,Suicide Bombing,30.0,28.0,"Mohmand Agency, Pakistan",Mohmand Agency,Pakistan
2016-09-16,Shooting,2.0,3.0,"Sofala, Mozambique",Sofala,Mozambique
2016-09-16,Melee attack,0.0,1.0,East Jerusalem,Unknown,Israel
2016-09-16,Shooting,7.0,0.0,"Baardheere, Somalia",Baardheere,Somalia
2016-09-16,Vehicular attack,0.0,3.0,"Kiryat Arba, West Bank",Kiryat Arba,Palestine
2016-09-16,Melee attack,0.0,1.0,"Hebron, West Bank",Hebron,Palestine
2016-09-17,"Bombings, shootout",0.0,32.0,"New York and New Jersey, United States",New York,United States
2016-09-17,Melee attack,0.0,1.0,"Hebron, West Bank",Hebron,Palestine
2016-09-17,Land mine,4.0,1.0,"Kapisa province, Afghanistan",Kapisa,Afghanistan
2016-09-17,Unknown,7.0,0.0,Somalia,Unknown,Somalia
2016-09-18,"Shooting, melee attack",26.0,,"Ndomete, Central African Republic",Ndomete,Central African Republic
2016-09-18,Shooting,19.0,30.0,"Uri, India",Uri,India
2016-09-18,Melee attack,0.0,1.0,"Efrat, West Bank",Efrat,Palestine
2016-09-18,Shootdown,1.0,0.0,"Deir al-Zour, Syria",Deir Al-Zour,Syria
2016-09-18,Suicide car bombing,5.0,,"Mogadishu, Somalia",Mogadishu,Somalia
2016-09-18,Execution,5.0,0.0,"Matbija, Iraq",Matbija,Iraq
2016-09-18,Shooting,2.0,0.0,"Dammam, Saudi Arabia",Dammam,Saudi Arabia
2016-09-18,Suicide bombing,8.0,0.0,"Kwamjilari, Nigeria",Kwamjilari,Nigeria
2016-09-19,Shooting,40.0,,"Malam Fatori, Nigeria",Malam Fatori,Nigeria
2016-09-18,Arson,0.0,0.0,"Montreal, Canada",Montreal,Canada
2016-09-19,Clash,14.0,,Lahj Governorate Yemen,Unknown,Yemen
2016-09-19,Bombing,3.0,5.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-19,Melee attack,0.0,2.0,"East Jerusalem,",Unknown,Israel
2016-09-20,Executions,19.0,0.0,"Mosul, Iraq",Mosul,Iraq
2016-09-20,Bombing,3.0,0.0,"Manjib, Iraq",Manjib,Iraq
2016-09-20,"Explosion, shooting",0.0,3.0,"Avdiivka, Ukraine",Avdiivka,Ukraine
2016-09-21,Melee attack,0.0,0.0,"Ankara, Turkey",Ankara,Turkey
2016-09-21,Bombing,2.0,4.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-21,Bombing,3.0,4.0,"Mogadishu, Somalia",Mogadishu,Somalia
2016-09-22,Rocket attack,0.0,9.0,"Kilis, Turkey",Kilis,Turkey
2016-09-22,Attack,7.0,,"Beni, Democratic Republic of the Congo",Beni,Congo
2016-09-22,Suicide bombing,3.0,,"Djakana, Cameroon",Djakana,Cameroon
2016-09-23,Roadside Bomb,3.0,2.0,"Krong Pinang district Yala, Thailand",Krong Pinang Yala,Thailand
2016-09-24,Suicide bombing,12.0,30.0,"Inkhil, Syria",Inkhil,Syria
2016-09-24,"Shooting, suicide bombing",18.0,21.0,"Tikrit, Iraq",Tikrit,Iraq
2016-09-24,Execution,25.0,0.0,"Nineveh, Iraq",Nineveh,Iraq
2016-09-24,Shooting,1.0,0.0,"Amman, Jordan",Amman,Jordan
2016-09-24,Bombing,0.0,2.0,"Budapest, Hungary",Budapest,Hungary
2016-09-25,Execution,100.0,0.0,Iraq,Unknown,Iraq
2016-09-25,Roadside bomb,4.0,19.0,"Kaduna State, Nigeria",Kaduna State,Nigeria
2016-09-25,Shooting,4.0,6.0,"Kaïga, Chad",Kaïga,Chad
2016-09-25,Suicide bombing,6.0,18.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-25,Roadside bombing,1.0,6.0,"Rafah, Sinai, Egypt",Rafah,Egypt
2016-09-26,Explosion,0.0,11.0,"Mosul, Iraq",Mosul,Iraq
2016-09-26,Landmine,1.0,3.0,"Maiduguri, Nigeria",Maiduguri,Nigeria
2016-09-26,Grenade Attack,0.0,5.0,"Anantnag, Kashmir, India",Anantnag,India
2016-09-26,Bombing,4.0,10.0,"Mardin Province, Turkey",Mardin,Turkey
2016-09-26,Executions,5.0,0.0,"Sheikh Zuweid, Egypt",Sheikh Zuweid,Egypt
2016-09-26,Shooting,2.0,0.0,"Timbuktu, Mali",Timbuktu,Mali
2016-09-26,"Shooting, bombing",4.0,,"Borno and Kaduna, Nigeria",Borno,Nigeria
2016-09-27,Shooting,12.0,,"Kunduz, Afghanistan",Kunduz,Afghanistan
2016-09-27,"Suicide bombings, bombing",17.0,52.0,"Baghdad, Iraq",Baghdad,Iraq
2016-09-27,Shooting,0.0,3.0,"Huancavelica, Peru",Huancavelica,Peru
2016-09-28,Shooting,4.0,0.0,"Arish, Egypt",Arish,Egypt
2016-09-28,Suicide bombings,0.0,0.0,"Hawija, Iraq",Hawija,Iraq
2016-09-29,Executions,15.0,0.0,"Deir ez-Zor, Syria",Deir Ez-Zor,Syria
2016-09-29,Melee attack,0.0,1.0,"Kalandia, West Bank",Kalandia,Palestine
2016-09-29,Melee attack,0.0,1.0,"Oersdorf, Germany",Oersdorf,Germany
2016-09-29,Car bombing,0.0,1.0,"New Cairo, Egypt",New Cairo,Egypt
2016-10-01,Suicide car bombing,2.0,6.0,"Mogadishu, Somalia",Mogadishu,Somalia
2016-10-01,Shooting,5.0,0.0,"Arish, Egypt",Arish,Egypt
2016-10-01,Execution,3.0,0.0,"Al-Lataminah, Syria",Al-Lataminah,Syria
2016-10-02,Bombing,2.0,7.0,"Baghdad, Iraq",Baghdad,Iraq
2016-10-02,Bombing,4.0,3.0,"Arish, Egypt",Arish,Egypt
2016-10-02,Drone,2.0,2.0,"Erbil, Iraq",Erbil,Iraq
2016-10-02,Rocket attack,1.0,,"Kilis, Turkey",Kilis,Turkey
2016-10-02,Shooting,1.0,0.0,"Sirte, Libya",Sirte,Libya
2016-10-02,Shooting,1.0,4.0,"Baramulla, India",Baramulla,India
2016-10-03,Bombing,6.0,40.0,"Darzab District, Afghanistan",Darzab,Afghanistan
2016-10-03,Land Mine,1.0,5.0,"Aguelhok, Mali",Aguelhok,Mali
2016-10-03,Suicide bombing,32.0,100.0,"Al-Hasakah, Syria",Al-Hasakah,Syria
2016-10-03,Bombing,16.0,20.0,"Baghdad, Iraq",Baghdad,Iraq
2016-10-03,Shooting,4.0,1.0,"Quetta, Pakistan",Quetta,Pakistan
2016-10-04,Bombing,0.0,0.0,"Arauca, Colombia",Arauca,Colombia
2016-10-04,Land Mine,1.0,0.0,"Nangarhar Province, Afghanistan",Nangarhar,Afghanistan
2016-10-04,Shooting,14.0,11.0,"Kunduz, Afghanistan",Kunduz,Afghanistan
2016-10-05,Suicide bombing,0.0,20.0,"Kabul, Afghanistan",Kabul,Afghanistan
2016-10-05,Shooting,2.0,3.0,"Lice, Turkey",Lice,Turkey
2016-10-05,Melee attack,0.0,3.0,"Brussels, Belgium",Brussels,Belgium
2016-10-05,Bombing,1.0,4.0,"Baghdad, Iraq",Baghdad,Iraq
2016-10-06,Kidnapping,0.0,1.0,"Tripoli, Libya",Tripoli,Libya
2016-10-06,"Bombing, shooting",6.0,0.0,"Mandera, Kenya",Mandera,Kenya
2016-10-06,Shooting,20.0,1.0,"Tazalit, Niger",Tazalit,Niger
2016-10-06,Suicide bombing,29.0,20.0,"Atmeh, Syria",Atmeh,Syria
2016-10-06,Car bombing,0.0,10.0,"Istanbul, Turkey",Istanbul,Turkey
2016-10-06,Bombing,1.0,0.0,"Gürpınar, Turkey",Gürpınar,Turkey
2016-10-06,Bombing,3.0,7.0,"Baghdad, Iraq",Baghdad,Iraq
2016-10-06,Shooting,6.0,0.0,"Darzab, Afghanistan",Darzab,Afghanistan
2016-10-07,Bombing,6.0,19.0,"Mach, Pakistan",Mach,Pakistan
2016-10-07,Shooting,1.0,1.0,"Karachi, Pakistan",Karachi,Pakistan
2016-10-07,Shooting,1.0,2.0,"Shopian district, India",Shopian,India
2016-10-07,Shooting,0.0,6.0,"Nampula, Mozambique",Nampula,Mozambique
2016-10-08,Bombing,5.0,0.0,"Arish, Egypt",Arish,Egypt
2016-10-08,Suicide bombing,0.0,0.0,"Ankara, Turkey",Ankara,Turkey
2016-10-08,Suicide car bombing,2.0,,"Qayyara, Iraq",Qayyara,Iraq
2016-10-08,Bombing,0.0,2.0,"Chaparhar District, Afghanistan",Chaparhar,Afghanistan
2016-10-08,Shooting,3.0,4.0,"Kandahar, Afghanistan",Kandahar,Afghanistan
2016-10-08,Shooting,3.0,4.0,"Shah Wali Kot District, Afghanistan",Shah Wali Kot,Afghanistan
2016-10-08,Melee Attack,1.0,1.0,"Minsk, Belarus",Minsk,Belarus
2016-10-09,Bombing,5.0,21.0,"Baghdad, Iraq",Baghdad,Iraq
2016-10-09,Shooting,2.0,6.0,East Jerusalem,Unknown,Israel
2016-10-09,Car bombing,15.0,27.0,"Şemdinli, Turkey",Şemdinli,Turkey
2016-10-09,Shooting,25.0,,"Jizan, Saudi Arabia",Jizan,Saudi Arabia
2016-10-09,Shooting,11.0,,"Beni, Democratic Republic of the Congo",Beni,Congo
2016-10-09,Shooting,0.0,4.0,"Gudermessky, Russia",Gudermessky,Russia
2016-10-09,Shootdown,8.0,0.0,"Baghlan, Afghanistan",Baghlan,Afghanistan
2016-10-09,Assassination,1.0,0.0,"Maputo, Mozambique",Maputo,Mozambique
2016-10-09,Landmine,1.0,0.0,Mali,Unknown,Mali
2016-10-09,Bombing,,,"Tamalous, Algeria",Tamalous,Algeria
2016-10-10,Shooting,0.0,1.0,"Pampore, India",Pampore,India
2016-10-10,Bombing,3.0,,"Manbij, Syria",Manbij,Syria
2016-10-10,Suicide car bombing,0.0,4.0,"Mogadishu, Somalia",Mogadishu,Somalia
2016-10-10,Car bombing,14.0,,"Lashkar Gah, Afghanistan",Lashkar Gah,Afghanistan
2016-10-11,Suicide Bombing,10.0,20.0,"Manbij, Syria",Manbij,Syria
2016-10-11,Executions,5.0,0.0,"Hīt, Iraq",Hīt,Iraq
2016-10-11,Shooting,5.0,,"Borno State, Nigeria",Borno State,Nigeria
2016-10-11,Shooting,4.0,,"Maungdaw, Myanmar",Maungdaw,Myanmar
2016-10-11,Shooting,7.0,0.0,"Maungdaw, Myanmar",Maungdaw,Myanmar
